function_ID,run_ID,dim,best_fitness,time_period,communication_percentage,total_FEs,node_num,GPU_num,island_num,total_pop_size,subisland_size,interval,migration_size,migration_rate,buffer_capacity,migration_topology,buffer_manage,regroup_option,configure_EA,EA_parameters
29,4,100,815769,1650,0.00468699,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,5,100,582348,1650,0.00469924,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,6,100,423684,1650,0.00468692,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,7,100,339730,1650,0.00471862,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,8,100,563728,1650,0.00469699,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
24,5,100,359.734,8250,0.00828839,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
23,6,100,408.8,26470,0.00372071,100000000,32,0,32,2048,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,9,100,474608,1650,0.00472938,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,10,100,742419,1650,0.00472609,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,11,100,759934,1650,0.00472697,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,12,100,173426,1650,0.00471243,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,13,100,202951,1650,0.00472686,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
24,6,100,359.711,8250,0.00828827,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,14,100,259733,1650,0.00473759,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
